Year,Round,EventName,Driver,DriverNumber,Team,LapNumber,LapTimeSeconds,Position,TireAge,Compound,Stint,TrackTemp,AirTemp,Humidity,Pressure,WindDirection,WindSpeed,Rainfall,GapAhead,GapBehind,SafetyCar,PitThisLap
2023,1,Bahrain Grand Prix,ALB,23,Williams,29.0,98.127,12.0,3.0,HARD,3.0,29.7,26.6,21.0,1017.0,193,0.6,False,-1.234,3.852,0,0
2023,1,Bahrain Grand Prix,ALB,23,Williams,30.0,97.931,12.0,4.0,HARD,3.0,29.8,26.7,21.0,1017.0,171,0.6,False,-20.955,-0.17100000000000004,0,0
2023,1,Bahrain Grand Prix,ALB,23,Williams,31.0,98.104,11.0,5.0,HARD,3.0,29.6,26.7,21.0,1017.0,154,0.6,False,0.725,-0.136,0,0
2023,1,Bahrain Grand Prix,ALB,23,Williams,32.0,97.919,11.0,6.0,HARD,3.0,29.6,26.7,21.0,1017.0,246,0.6,False,-4.177,0.093,0,0
2023,1,Bahrain Grand Prix,ALB,23,Williams,33.0,98.104,10.0,7.0,HARD,3.0,29.6,26.7,21.0,1017.0,212,0.6,False,0.329,-0.13,0,0
2023,1,Bahrain Grand Prix,ALB,23,Williams,34.0,97.961,10.0,8.0,HARD,3.0,29.6,26.6,21.0,1017.0,189,0.5,False,0.187,0.061,0,0
2023,1,Bahrain Grand Prix,ALB,23,Williams,35.0,97.984,10.0,9.0,HARD,3.0,29.6,26.7,21.0,1017.0,192,0.4,False,0.167,0.104,0,0
2023,1,Bahrain Grand Prix,ALB,23,Williams,36.0,98.176,10.0,10.0,HARD,3.0,29.6,26.6,21.0,1017.0,179,0.5,False,0.349,0.008,0,0
2023,1,Bahrain Grand Prix,ALB,23,Williams,37.0,98.038,10.0,11.0,HARD,3.0,29.5,26.6,21.0,1017.0,230,0.4,False,0.264,0.095,0,0
2023,1,Bahrain Grand Prix,ALB,23,Williams,38.0,98.33,10.0,12.0,HARD,3.0,29.5,26.5,21.0,1017.2,168,0.6,False,0.672,-0.22199999999999998,0,0
2023,1,Bahrain Grand Prix,ALB,23,Williams,39.0,98.346,10.0,13.0,HARD,3.0,29.5,26.5,21.0,1017.0,222,0.6,False,0.562,0.191,0,0
2023,1,Bahrain Grand Prix,ALB,23,Williams,40.0,110.177,9.0,14.0,HARD,3.0,29.5,26.5,21.0,1017.0,0,0.4,False,-0.19899999999999995,-0.47,0,1
2023,1,Bahrain Grand Prix,ALB,23,Williams,41.0,128.659,9.0,1.0,SOFT,4.0,29.3,26.5,21.0,1017.2,0,0.0,False,13.378,-0.11499999999999999,0,0
2023,1,Bahrain Grand Prix,ALB,23,Williams,42.0,97.211,10.0,2.0,SOFT,4.0,29.3,26.4,21.0,1017.2,184,0.0,False,2.143,-0.5740000000000001,0,0
2023,1,Bahrain Grand Prix,ALB,23,Williams,43.0,97.144,10.0,3.0,SOFT,4.0,29.3,26.4,21.0,1017.0,214,0.8,False,1.202,-0.11599999999999999,0,0
2023,1,Bahrain Grand Prix,ALB,23,Williams,44.0,97.327,10.0,4.0,SOFT,4.0,29.2,26.4,21.0,1017.0,129,0.3,False,1.5350000000000001,-0.31699999999999995,0,0
2023,1,Bahrain Grand Prix,ALB,23,Williams,45.0,97.503,10.0,5.0,SOFT,4.0,29.1,26.4,21.0,1017.0,181,0.6,False,1.317,-0.482,0,0
2023,1,Bahrain Grand Prix,ALB,23,Williams,46.0,97.577,10.0,6.0,SOFT,4.0,29.1,26.4,21.0,1017.2,183,0.0,False,1.536,-0.31899999999999995,0,0
2023,1,Bahrain Grand Prix,ALB,23,Williams,47.0,97.545,10.0,7.0,SOFT,4.0,29.0,26.4,21.0,1017.2,297,0.0,False,1.425,-0.18600000000000005,0,0
2023,1,Bahrain Grand Prix,ALB,23,Williams,48.0,97.684,10.0,8.0,SOFT,4.0,29.0,26.4,21.0,1017.2,302,0.3,False,1.316,-0.44599999999999995,0,0
2023,1,Bahrain Grand Prix,ALB,23,Williams,49.0,97.609,10.0,9.0,SOFT,4.0,29.0,26.4,21.0,1017.2,308,0.6,False,0.806,-0.08099999999999996,0,0
2023,1,Bahrain Grand Prix,ALB,23,Williams,50.0,97.695,10.0,10.0,SOFT,4.0,29.0,26.3,21.0,1017.2,339,0.0,False,1.144,-0.07099999999999995,0,0
2023,1,Bahrain Grand Prix,ALB,23,Williams,51.0,97.727,10.0,11.0,SOFT,4.0,28.9,26.3,21.0,1017.2,246,0.0,False,1.092,-0.02100000000000002,0,0
2023,1,Bahrain Grand Prix,ALB,23,Williams,52.0,97.861,10.0,12.0,SOFT,4.0,28.9,26.3,21.0,1017.4,0,0.0,False,0.97,-0.271,0,0
2023,1,Bahrain Grand Prix,ALB,23,Williams,53.0,97.778,10.0,13.0,SOFT,4.0,28.8,26.3,21.0,1017.2,38,0.4,False,0.799,-0.10299999999999998,0,0
2023,1,Bahrain Grand Prix,ALB,23,Williams,54.0,97.78,10.0,14.0,SOFT,4.0,28.8,26.2,21.0,1017.2,269,0.3,False,0.558,-0.06000000000000005,0,0
2023,1,Bahrain Grand Prix,ALB,23,Williams,55.0,97.803,10.0,15.0,SOFT,4.0,28.8,26.2,21.0,1017.4,95,0.5,False,0.244,0.142,0,0
2023,1,Bahrain Grand Prix,ALB,23,Williams,56.0,98.159,10.0,16.0,SOFT,4.0,28.7,26.3,21.0,1017.4,116,0.6,False,0.314,-0.05700000000000005,0,0
2023,1,Bahrain Grand Prix,ALB,23,Williams,57.0,98.137,10.0,17.0,SOFT,4.0,28.7,26.3,21.0,1017.4,242,0.6,False,-0.010000000000000009,0.109,0,0
2023,1,Bahrain Grand Prix,ALO,14,Aston Martin,1.0,103.608,7.0,4.0,SOFT,1.0,31.2,27.3,22.0,1016.7,226,0.5,False,0.946,0.546,0,0
2023,1,Bahrain Grand Prix,ALO,14,Aston Martin,2.0,99.792,7.0,5.0,SOFT,1.0,31.1,27.3,22.0,1016.7,208,0.0,False,0.202,0.164,0,0
2023,1,Bahrain Grand Prix,ALO,14,Aston Martin,3.0,99.1,7.0,6.0,SOFT,1.0,31.2,27.3,22.0,1016.7,170,0.6,False,0.007,0.297,0,0
2023,1,Bahrain Grand Prix,ALO,14,Aston Martin,4.0,99.548,7.0,7.0,SOFT,1.0,31.2,27.3,22.0,1016.7,204,0.4,False,0.287,0.275,0,0
2023,1,Bahrain Grand Prix,ALO,14,Aston Martin,5.0,99.662,7.0,8.0,SOFT,1.0,31.0,27.2,22.0,1016.7,206,1.0,False,0.113,-0.518,0,0
2023,1,Bahrain Grand Prix,ALO,14,Aston Martin,6.0,99.674,7.0,9.0,SOFT,1.0,31.0,27.1,22.0,1016.9,175,0.6,False,0.181,0.04,0,0
2023,1,Bahrain Grand Prix,ALO,14,Aston Martin,7.0,99.729,7.0,10.0,SOFT,1.0,30.9,27.1,22.0,1016.9,210,0.6,False,-0.32699999999999996,0.216,0,0
2023,1,Bahrain Grand Prix,ALO,14,Aston Martin,8.0,99.959,7.0,11.0,SOFT,1.0,30.9,27.1,21.0,1016.9,173,1.0,False,-0.351,-0.15800000000000003,0,0
2023,1,Bahrain Grand Prix,ALO,14,Aston Martin,9.0,100.275,7.0,12.0,SOFT,1.0,30.8,27.2,21.0,1016.9,193,0.6,False,-0.14500000000000002,-0.16900000000000004,0,0
2023,1,Bahrain Grand Prix,ALO,14,Aston Martin,10.0,100.203,7.0,13.0,SOFT,1.0,30.8,27.1,21.0,1016.9,180,0.8,False,-0.32899999999999996,-0.01100000000000001,0,0
2023,1,Bahrain Grand Prix,ALO,14,Aston Martin,11.0,101.147,7.0,14.0,SOFT,1.0,30.6,27.2,21.0,1016.9,155,0.6,False,0.062,-0.22399999999999998,0,0
2023,1,Bahrain Grand Prix,ALO,14,Aston Martin,12.0,100.934,6.0,15.0,SOFT,1.0,30.6,27.1,21.0,1016.9,178,1.2,False,-0.17800000000000005,2.402,0,0
2023,1,Bahrain Grand Prix,ALO,14,Aston Martin,13.0,100.341,5.0,16.0,SOFT,1.0,30.5,27.1,21.0,1017.0,161,1.0,False,-2.969,0.779,0,0
2023,1,Bahrain Grand Prix,ALO,14,Aston Martin,14.0,102.212,4.0,17.0,SOFT,1.0,30.5,27.1,21.0,1016.9,171,0.8,False,2.21,16.558,0,1
2023,1,Bahrain Grand Prix,ALO,14,Aston Martin,15.0,119.692,8.0,1.0,HARD,2.0,30.5,27.1,21.0,1016.9,187,0.6,False,20.841,-22.232,0,0
2023,1,Bahrain Grand Prix,ALO,14,Aston Martin,16.0,97.542,7.0,2.0,HARD,2.0,30.4,27.0,21.0,1017.0,178,0.8,False,-0.952,0.291,0,0
2023,1,Bahrain Grand Prix,ALO,14,Aston Martin,17.0,98.139,6.0,3.0,HARD,2.0,30.3,27.0,20.0,1017.0,214,0.6,False,-0.565,1.834,0,0
2023,1,Bahrain Grand Prix,ALO,14,Aston Martin,18.0,98.124,6.0,4.0,HARD,2.0,30.3,27.0,21.0,1017.0,197,0.6,False,-0.5660000000000001,0.303,0,0
2023,1,Bahrain Grand Prix,ALO,14,Aston Martin,19.0,98.361,6.0,5.0,HARD,2.0,30.3,26.9,20.0,1017.0,174,0.6,False,-0.32299999999999995,0.151,0,0
2023,1,Bahrain Grand Prix,ALO,14,Aston Martin,20.0,98.318,6.0,6.0,HARD,2.0,30.2,26.9,21.0,1017.0,240,0.6,False,-0.16000000000000003,0.26,0,0
2023,1,Bahrain Grand Prix,ALO,14,Aston Martin,21.0,98.407,6.0,7.0,HARD,2.0,30.1,26.9,21.0,1017.0,182,0.6,False,-0.17400000000000004,0.148,0,0
2023,1,Bahrain Grand Prix,ALO,14,Aston Martin,22.0,98.2,6.0,8.0,HARD,2.0,30.0,26.8,21.0,1017.0,183,0.4,False,-0.26,0.238,0,0
2023,1,Bahrain Grand Prix,ALO,14,Aston Martin,23.0,97.853,6.0,9.0,HARD,2.0,30.0,26.7,21.0,1017.0,241,0.5,False,-0.531,0.92,0,0
2023,1,Bahrain Grand Prix,ALO,14,Aston Martin,24.0,97.878,6.0,10.0,HARD,2.0,29.9,26.7,21.0,1017.0,199,0.8,False,-0.489,0.765,0,0
2023,1,Bahrain Grand Prix,ALO,14,Aston Martin,25.0,98.139,6.0,11.0,HARD,2.0,29.9,26.7,21.0,1017.0,183,0.6,False,-0.15100000000000002,0.348,0,0
2023,1,Bahrain Grand Prix,ALO,14,Aston Martin,26.0,98.127,6.0,12.0,HARD,2.0,29.9,26.7,21.0,1017.0,195,0.5,False,-0.21199999999999997,0.335,0,0
2023,1,Bahrain Grand Prix,ALO,14,Aston Martin,27.0,98.612,6.0,13.0,HARD,2.0,29.9,26.8,21.0,1017.0,175,0.6,False,0.243,0.013,0,0
2023,1,Bahrain Grand Prix,ALO,14,Aston Martin,28.0,98.199,6.0,14.0,HARD,2.0,29.9,26.8,21.0,1017.0,190,0.5,False,-0.06599999999999995,0.249,0,0
2023,1,Bahrain Grand Prix,ALO,14,Aston Martin,29.0,98.585,6.0,15.0,HARD,2.0,29.9,26.7,21.0,1017.0,194,0.6,False,0.205,0.207,0,0
2023,1,Bahrain Grand Prix,ALO,14,Aston Martin,30.0,98.282,5.0,16.0,HARD,2.0,29.8,26.7,21.0,1017.0,171,0.6,False,-0.31899999999999995,2.893,0,0
2023,1,Bahrain Grand Prix,ALO,14,Aston Martin,31.0,98.009,5.0,17.0,HARD,2.0,29.7,26.7,21.0,1017.0,228,0.6,False,-3.265,3.026,0,0
2023,1,Bahrain Grand Prix,ALO,14,Aston Martin,32.0,97.871,4.0,18.0,HARD,2.0,29.6,26.7,21.0,1017.0,204,0.6,False,-1.077,20.621,0,0
2023,1,Bahrain Grand Prix,ALO,14,Aston Martin,33.0,97.769,4.0,19.0,HARD,2.0,29.6,26.7,21.0,1017.0,212,0.6,False,-3.554,-0.22099999999999997,0,0
2023,1,Bahrain Grand Prix,ALO,14,Aston Martin,34.0,100.353,3.0,20.0,HARD,2.0,29.6,26.7,21.0,1017.0,256,0.5,False,-0.33299999999999996,19.124,0,1
2023,1,Bahrain Grand Prix,ALO,14,Aston Martin,35.0,117.389,6.0,1.0,HARD,3.0,29.6,26.6,21.0,1017.0,218,0.4,False,20.558,-19.868,0,0
2023,1,Bahrain Grand Prix,ALO,14,Aston Martin,36.0,96.156,6.0,2.0,HARD,3.0,29.6,26.6,21.0,1017.0,179,0.5,False,-0.39,1.564,0,0
2023,1,Bahrain Grand Prix,ALO,14,Aston Martin,37.0,97.431,6.0,3.0,HARD,3.0,29.6,26.6,21.0,1017.0,0,0.4,False,0.043,0.249,0,0
2023,1,Bahrain Grand Prix,ALO,14,Aston Martin,38.0,97.002,5.0,4.0,HARD,3.0,29.5,26.5,21.0,1017.2,168,0.6,False,-0.44199999999999995,1.302,0,0
2023,1,Bahrain Grand Prix,ALO,14,Aston Martin,39.0,97.243,5.0,5.0,HARD,3.0,29.5,26.5,21.0,1017.0,222,0.6,False,-0.16000000000000003,0.235,0,0
2023,1,Bahrain Grand Prix,ALO,14,Aston Martin,40.0,97.208,4.0,6.0,HARD,3.0,29.5,26.5,21.0,1017.0,172,0.4,False,-0.379,0.286,0,0
2023,1,Bahrain Grand Prix,ALO,14,Aston Martin,41.0,126.713,4.0,7.0,HARD,3.0,29.4,26.5,21.0,1017.0,0,0.0,False,0.277,-0.22199999999999998,0,0
2023,1,Bahrain Grand Prix,ALO,14,Aston Martin,42.0,96.334,4.0,8.0,HARD,3.0,29.4,26.5,21.0,1017.2,0,0.0,False,-1.041,0.727,0,0
2023,1,Bahrain Grand Prix,ALO,14,Aston Martin,43.0,96.911,4.0,9.0,HARD,3.0,29.3,26.4,21.0,1017.0,214,0.8,False,-0.383,0.2,0,0
2023,1,Bahrain Grand Prix,ALO,14,Aston Martin,44.0,97.022,4.0,10.0,HARD,3.0,29.2,26.4,21.0,1017.0,0,0.0,False,-0.367,0.026,0,0
2023,1,Bahrain Grand Prix,ALO,14,Aston Martin,45.0,97.931,3.0,11.0,HARD,3.0,29.1,26.4,21.0,1017.0,0,0.5,False,1.003,1.63,0,0
2023,1,Bahrain Grand Prix,ALO,14,Aston Martin,46.0,97.087,3.0,12.0,HARD,3.0,29.1,26.4,21.0,1017.2,183,0.0,False,-0.17000000000000004,0.757,0,0
2023,1,Bahrain Grand Prix,ALO,14,Aston Martin,47.0,97.326,3.0,13.0,HARD,3.0,29.0,26.4,21.0,1017.0,207,0.3,False,0.665,0.896,0,0
2023,1,Bahrain Grand Prix,ALO,14,Aston Martin,48.0,96.783,3.0,14.0,HARD,3.0,29.0,26.4,21.0,1017.2,302,0.3,False,-0.07599999999999996,1.114,0,0
2023,1,Bahrain Grand Prix,ALO,14,Aston Martin,49.0,96.726,3.0,15.0,HARD,3.0,29.0,26.3,21.0,1017.2,336,0.0,False,-0.32299999999999995,1.039,0,0
2023,1,Bahrain Grand Prix,ALO,14,Aston Martin,50.0,96.331,3.0,16.0,HARD,3.0,29.0,26.3,21.0,1017.2,0,0.0,False,-1.4,1.2730000000000001,0,0
2023,1,Bahrain Grand Prix,ALO,14,Aston Martin,51.0,96.96,3.0,17.0,HARD,3.0,28.9,26.3,21.0,1017.2,246,0.0,False,-0.08899999999999997,0.712,0,0
2023,1,Bahrain Grand Prix,ALO,14,Aston Martin,52.0,97.01,3.0,18.0,HARD,3.0,28.9,26.3,21.0,1017.2,0,0.3,False,-0.052000000000000046,0.48,0,0
2023,1,Bahrain Grand Prix,ALO,14,Aston Martin,53.0,97.01,3.0,19.0,HARD,3.0,28.8,26.3,21.0,1017.2,305,0.0,False,-0.33499999999999996,0.65,0,0
2023,1,Bahrain Grand Prix,ALO,14,Aston Martin,54.0,97.599,3.0,20.0,HARD,3.0,28.8,26.3,21.0,1017.2,38,0.4,False,0.303,0.095,0,0
2023,1,Bahrain Grand Prix,ALO,14,Aston Martin,55.0,97.662,3.0,21.0,HARD,3.0,28.8,26.3,21.0,1017.4,0,0.0,False,0.57,0.159,0,0
2023,1,Bahrain Grand Prix,ALO,14,Aston Martin,56.0,97.473,3.0,22.0,HARD,3.0,28.7,26.3,21.0,1017.4,268,0.4,False,0.908,0.653,0,0
2023,1,Bahrain Grand Prix,ALO,14,Aston Martin,57.0,97.422,3.0,23.0,HARD,3.0,28.7,26.3,21.0,1017.4,116,0.6,False,0.864,0.599,0,0
2023,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,1.0,104.154,8.0,1.0,SOFT,1.0,31.2,27.3,22.0,1016.7,226,0.5,False,0.546,0.516,0,0
2023,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,2.0,99.956,8.0,2.0,SOFT,1.0,31.1,27.3,22.0,1016.7,208,0.0,False,0.164,-0.06399999999999995,0,0
2023,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,3.0,99.397,8.0,3.0,SOFT,1.0,31.2,27.3,22.0,1016.7,170,0.6,False,0.297,0.228,0,0
2023,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,4.0,99.823,8.0,4.0,SOFT,1.0,31.2,27.3,22.0,1016.7,204,0.4,False,0.275,-0.07799999999999996,0,0
2023,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,5.0,101.033,9.0,5.0,SOFT,1.0,31.0,27.2,22.0,1016.7,206,1.0,False,1.889,-0.752,0,0
2023,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,6.0,100.265,9.0,6.0,SOFT,1.0,31.0,27.1,22.0,1016.9,175,0.6,False,0.551,0.066,0,0
2023,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,7.0,100.564,9.0,7.0,SOFT,1.0,30.9,27.1,22.0,1016.9,210,0.6,False,0.619,-0.07599999999999996,0,0
2023,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,8.0,100.387,9.0,8.0,SOFT,1.0,30.9,27.1,21.0,1016.9,173,1.0,False,0.586,0.175,0,0
2023,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,9.0,100.275,9.0,9.0,SOFT,1.0,30.8,27.2,21.0,1016.9,193,0.6,False,0.169,0.591,0,0
2023,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,10.0,100.676,9.0,10.0,SOFT,1.0,30.8,27.1,21.0,1016.9,180,0.8,False,0.484,0.182,0,0
2023,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,11.0,103.269,9.0,11.0,SOFT,1.0,30.6,27.2,21.0,1016.9,155,0.6,False,2.346,-2.234,0,1
2023,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,12.0,119.45,14.0,1.0,HARD,2.0,30.6,27.1,21.0,1016.9,178,1.2,False,18.105,-0.0050000000000000044,0,0
2023,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,13.0,98.03,10.0,2.0,HARD,2.0,30.5,27.1,21.0,1016.9,152,0.8,False,-3.624,0.619,0,0
2023,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,14.0,98.098,8.0,3.0,HARD,2.0,30.5,27.1,21.0,1016.9,171,0.8,False,-0.20999999999999996,3.641,0,0
2023,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,15.0,98.851,7.0,4.0,HARD,2.0,30.5,27.1,21.0,1016.9,187,0.6,False,0.324,20.841,0,0
2023,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,16.0,98.494,6.0,5.0,HARD,2.0,30.4,27.0,21.0,1017.0,178,0.8,False,-0.123,-0.952,0,0
2023,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,17.0,99.973,7.0,6.0,HARD,2.0,30.3,27.0,20.0,1017.0,214,0.6,False,1.834,-1.369,0,0
2023,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,18.0,100.24,8.0,7.0,HARD,2.0,30.3,27.0,21.0,1017.0,197,0.6,False,1.813,-2.113,0,0
2023,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,19.0,99.497,8.0,8.0,HARD,2.0,30.3,26.9,20.0,1017.0,174,0.6,False,0.985,-0.91,0,0
2023,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,20.0,100.442,9.0,9.0,HARD,2.0,30.2,26.9,21.0,1017.0,240,0.6,False,2.404,-1.143,0,0
2023,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,21.0,99.355,9.0,10.0,HARD,2.0,30.1,26.9,21.0,1017.0,182,0.6,False,1.082,0.236,0,0
2023,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,22.0,99.356,9.0,11.0,HARD,2.0,30.0,26.8,21.0,1017.0,183,0.4,False,0.626,0.232,0,0
2023,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,23.0,99.311,9.0,12.0,HARD,2.0,30.0,26.7,21.0,1017.0,241,0.5,False,1.016,0.491,0,0
2023,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,24.0,99.427,9.0,13.0,HARD,2.0,29.9,26.7,21.0,1017.0,199,0.8,False,0.949,0.463,0,0
2023,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,25.0,99.49,9.0,14.0,HARD,2.0,29.9,26.7,21.0,1016.9,180,0.6,False,1.24,0.342,0,0
2023,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,26.0,99.5,9.0,15.0,HARD,2.0,29.9,26.7,21.0,1017.0,195,0.5,False,1.018,3.11,0,0
2023,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,27.0,99.287,9.0,16.0,HARD,2.0,29.9,26.8,21.0,1017.0,175,0.6,False,0.266,0.315,0,0
2023,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,28.0,99.016,9.0,17.0,HARD,2.0,29.9,26.7,21.0,1017.0,199,0.8,False,0.293,0.604,0,0
2023,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,29.0,102.22,9.0,18.0,HARD,2.0,29.9,26.7,21.0,1017.0,194,0.6,False,3.51,-2.547,0,1
2023,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,30.0,118.886,11.0,1.0,HARD,3.0,29.8,26.7,21.0,1017.0,171,0.6,False,16.477,-20.955,0,0
2023,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,31.0,97.379,10.0,2.0,HARD,3.0,29.6,26.7,21.0,1017.0,154,0.6,False,-2.291,0.725,0,0
2023,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,32.0,97.675,9.0,3.0,HARD,3.0,29.6,26.7,21.0,1017.0,246,0.6,False,-21.019,4.421,0,0
