Year,Round,EventName,Driver,DriverNumber,Team,LapNumber,LapTimeSeconds,Position,TireAge,Compound,Stint,TrackTemp,AirTemp,Humidity,Pressure,WindDirection,WindSpeed,Rainfall,GapAhead,GapBehind,SafetyCar,PitThisLap
2022,1,Bahrain Grand Prix,ALO,14,Alpine,52.0,97.538,11.0,10.0,SOFT,4.0,26.5,22.4,37.0,1010.7,0,0.0,False,0.063,0.74,0,0
2022,1,Bahrain Grand Prix,ALO,14,Alpine,53.0,97.396,11.0,11.0,SOFT,4.0,26.4,22.4,35.0,1010.7,39,0.1,False,0.292,-0.23399999999999999,0,0
2022,1,Bahrain Grand Prix,ALO,14,Alpine,54.0,97.303,10.0,12.0,SOFT,4.0,26.5,22.4,36.0,1010.7,329,0.1,False,0.035,-0.05600000000000005,0,0
2022,1,Bahrain Grand Prix,ALO,14,Alpine,55.0,97.672,10.0,13.0,SOFT,4.0,26.3,22.4,36.0,1010.7,354,0.3,False,0.408,-0.54,0,0
2022,1,Bahrain Grand Prix,ALO,14,Alpine,56.0,97.642,10.0,14.0,SOFT,4.0,26.3,22.3,36.0,1010.7,205,0.2,False,0.077,-0.488,0,0
2022,1,Bahrain Grand Prix,ALO,14,Alpine,57.0,98.986,9.0,15.0,SOFT,4.0,26.3,22.4,36.0,1010.7,243,0.3,False,0.095,-0.04500000000000004,0,0
2022,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,1.0,109.195,14.0,4.0,SOFT,1.0,29.1,23.9,25.0,1010.2,20,0.5,False,0.369,0.503,0,0
2022,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,2.0,100.817,14.0,5.0,SOFT,1.0,29.0,23.8,26.0,1010.4,357,0.5,False,0.095,0.26,0,0
2022,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,3.0,100.732,14.0,6.0,SOFT,1.0,28.8,23.8,29.0,1010.2,13,0.4,False,-0.015000000000000013,-0.09399999999999997,0,0
2022,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,4.0,101.127,14.0,7.0,SOFT,1.0,28.7,23.8,29.0,1010.4,12,0.4,False,-0.03600000000000003,0.062,0,0
2022,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,5.0,101.817,14.0,8.0,SOFT,1.0,28.5,23.8,33.0,1010.4,316,0.4,False,-0.23199999999999998,-0.243,0,0
2022,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,6.0,101.003,13.0,9.0,SOFT,1.0,28.3,23.6,34.0,1010.4,12,0.2,False,-0.7050000000000001,1.444,0,0
2022,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,7.0,101.287,13.0,10.0,SOFT,1.0,28.3,23.6,34.0,1010.4,37,0.1,False,-0.274,-0.667,0,0
2022,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,8.0,101.606,12.0,11.0,SOFT,1.0,28.1,23.5,35.0,1010.4,204,0.3,False,0.255,1.491,0,0
2022,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,9.0,100.586,12.0,12.0,SOFT,1.0,28.0,23.4,36.0,1010.4,26,0.2,False,-0.31399999999999995,1.563,0,0
2022,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,10.0,100.788,12.0,13.0,SOFT,1.0,28.0,23.3,36.0,1010.2,50,0.2,False,-0.394,0.551,0,0
2022,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,11.0,101.075,12.0,14.0,SOFT,1.0,28.0,23.3,36.0,1010.4,36,0.2,False,-3.19,-0.018000000000000016,0,0
2022,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,12.0,101.073,10.0,15.0,SOFT,1.0,27.9,23.2,37.0,1010.4,309,0.2,False,-0.02300000000000002,0.208,0,0
2022,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,13.0,101.291,10.0,16.0,SOFT,1.0,27.8,23.1,37.0,1010.4,242,0.2,False,-0.04600000000000004,-1.961,0,0
2022,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,14.0,103.736,11.0,17.0,SOFT,1.0,27.8,23.1,38.0,1010.4,27,0.1,False,4.427,-2.551,0,1
2022,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,15.0,120.669,17.0,1.0,MEDIUM,2.0,27.7,23.1,38.0,1010.5,20,0.2,False,-4.965,-21.56,0,0
2022,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,16.0,100.259,16.0,2.0,MEDIUM,2.0,27.7,23.0,38.0,1010.4,148,0.3,False,-3.2560000000000002,-0.853,0,0
2022,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,17.0,100.103,13.0,3.0,MEDIUM,2.0,27.8,23.0,38.0,1010.5,65,0.1,False,0.164,3.293,0,0
2022,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,18.0,98.901,13.0,4.0,MEDIUM,2.0,27.9,22.9,38.0,1010.5,24,0.3,False,-5.483,2.927,0,0
2022,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,19.0,98.831,12.0,5.0,MEDIUM,2.0,27.7,22.8,37.0,1010.2,45,0.2,False,-0.18000000000000005,-0.20099999999999996,0,0
2022,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,20.0,98.96,12.0,6.0,MEDIUM,2.0,27.7,22.7,38.0,1010.4,78,0.4,False,-0.10899999999999999,-0.006000000000000005,0,0
2022,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,21.0,99.279,12.0,7.0,MEDIUM,2.0,27.6,22.8,37.0,1010.4,29,0.3,False,-0.015000000000000013,-0.23199999999999998,0,0
2022,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,22.0,99.774,12.0,8.0,MEDIUM,2.0,27.5,22.8,37.0,1010.4,0,0.4,False,0.2,-0.42300000000000004,0,0
2022,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,23.0,99.339,12.0,9.0,MEDIUM,2.0,27.5,22.8,36.0,1010.5,7,0.3,False,-0.22999999999999998,-0.03500000000000003,0,0
2022,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,24.0,99.65,12.0,10.0,MEDIUM,2.0,27.5,22.8,36.0,1010.4,48,0.4,False,0.074,-0.06799999999999995,0,0
2022,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,25.0,100.341,12.0,11.0,MEDIUM,2.0,27.4,22.8,36.0,1010.5,22,0.1,False,-0.03500000000000003,-0.492,0,0
2022,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,26.0,99.777,11.0,12.0,MEDIUM,2.0,27.5,22.8,35.0,1010.5,19,0.2,False,-0.09399999999999997,-0.03500000000000003,0,0
2022,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,27.0,100.338,11.0,13.0,MEDIUM,2.0,27.4,22.8,36.0,1010.4,66,0.2,False,0.013,-0.268,0,0
2022,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,28.0,99.88,11.0,14.0,MEDIUM,2.0,27.4,22.9,36.0,1010.5,277,0.3,False,-0.07199999999999995,0.124,0,0
2022,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,29.0,100.641,10.0,15.0,MEDIUM,2.0,27.3,22.9,36.0,1010.4,97,0.1,False,0.764,2.164,0,0
2022,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,30.0,99.268,10.0,16.0,MEDIUM,2.0,27.3,22.9,36.0,1010.4,288,0.1,False,-3.35,0.568,0,0
2022,1,Bahrain Grand Prix,BOT,77,Alfa Romeo,31.0,99.806,9.0,17.0,MEDIUM,2.0,27.2,22.8,36.0,1010.5,3,0.1,False,-1.068,-0.05800000000000005,0,0
